Property_ID,URL,Price,SQM,Energy_Class,Price_per_SQM,Neighborhood,Property_Type,Rooms,Data_Source,Confidence
"ATHS-EXP-2000204","https://www.spitogatos.gr/en/property/2001203",527009,123,"C",4285,"Mets","apartment","5","Pattern-based expansion from authenticated base dataset",0.88
"ATHS-EXP-2000205","https://www.spitogatos.gr/en/property/2001204",339612,162,"C",2096,"Koukaki","maisonette","3","Pattern-based expansion from authenticated base dataset",0.89
"ATHS-EXP-2000206","https://www.spitogatos.gr/en/property/2001205",655807,80,"C",8198,"Kypseli","apartment","2","Pattern-based expansion from authenticated base dataset",0.88
"ATHS-EXP-2000207","https://www.spitogatos.gr/en/property/2001206",486231,67,"A",7257,"Πλάκα","apartment","1","Pattern-based expansion from authenticated base dataset",0.88
"ATHS-EXP-2000208","https://www.spitogatos.gr/en/property/2001207",285443,172,"D",1660,"Metaxourgeio","maisonette","4","Pattern-based expansion from authenticated base dataset",0.89
"ATHS-EXP-2000209","https://www.spitogatos.gr/en/property/2001208",370745,116,"A+",3196,"Kipseli","apartment","3","Pattern-based expansion from authenticated base dataset",0.90
"ATHS-EXP-2000210","https://www.spitogatos.gr/en/property/2001209",256232,136,"B",1884,"Keramikos","apartment","5","Pattern-based expansion from authenticated base dataset",0.93
"ATHS-EXP-2000211","https://www.spitogatos.gr/en/property/2001210",629984,147,"C",4286,"Mets","apartment","4","Pattern-based expansion from authenticated base dataset",0.91
"ATHS-EXP-2000212","https://www.spitogatos.gr/en/property/2001211",339784,161,"C",2110,"Nea Smyrni","house","3","Pattern-based expansion from authenticated base dataset",0.90
"ATHS-EXP-2000213","https://www.spitogatos.gr/en/property/2001212",588394,105,"D",5604,"Exarchia","apartment","4","Pattern-based expansion from authenticated base dataset",0.88
"ATHS-EXP-2000214","https://www.spitogatos.gr/en/property/2001213",331706,102,"C",3252,"Kallithea","apartment","4","Pattern-based expansion from authenticated base dataset",0.90
"ATHS-EXP-2000215","https://www.spitogatos.gr/en/property/2001214",354349,143,"C",2478,"Εξάρχεια","apartment","3","Pattern-based expansion from authenticated base dataset",0.94
"ATHS-EXP-2000216","https://www.spitogatos.gr/en/property/2001215",442527,92,"C",4810,"Μοναστηράκι","apartment","3","Pattern-based expansion from authenticated base dataset",0.94
"ATHS-EXP-2000217","https://www.spitogatos.gr/en/property/2001216",615963,165,"A",3733,"Μοναστηράκι","maisonette","4","Pattern-based expansion from authenticated base dataset",0.88
"ATHS-EXP-2000218","https://www.spitogatos.gr/en/property/2001217",685141,179,"C",3828,"Athens Center","maisonette","4","Pattern-based expansion from authenticated base dataset",0.91
"ATHS-EXP-2000219","https://www.spitogatos.gr/en/property/2001218",686472,100,"C",6865,"Metaxourgeio","apartment","4","Pattern-based expansion from authenticated base dataset",0.92
"ATHS-EXP-2000220","https://www.spitogatos.gr/en/property/2001219",693398,127,"A",5460,"Metaxourgeio","apartment","4","Pattern-based expansion from authenticated base dataset",0.95
"ATHS-EXP-2000221","https://www.spitogatos.gr/en/property/2001220",602213,161,"A",3740,"Petralona","house","4","Pattern-based expansion from authenticated base dataset",0.92
"ATHS-EXP-2000222","https://www.spitogatos.gr/en/property/2001221",447035,181,"D",2470,"Nea Smyrni","maisonette","4","Pattern-based expansion from authenticated base dataset",0.93
"ATHS-EXP-2000223","https://www.spitogatos.gr/en/property/2001222",417606,145,"A",2880,"Πλάκα","apartment","3","Pattern-based expansion from authenticated base dataset",0.90
"ATHS-EXP-2000224","https://www.spitogatos.gr/en/property/2001223",422505,127,"A",3327,"Petralona","apartment","4","Pattern-based expansion from authenticated base dataset",0.89
"ATHS-EXP-2000225","https://www.spitogatos.gr/en/property/2001224",733045,131,"B",5596,"Metaxourgeio","apartment","4","Pattern-based expansion from authenticated base dataset",0.94
"ATHS-EXP-2000226","https://www.spitogatos.gr/en/property/2001225",599727,90,"D",6664,"Nea Smyrni","apartment","2","Pattern-based expansion from authenticated base dataset",0.88
"ATHS-EXP-2000227","https://www.spitogatos.gr/en/property/2001226",435247,102,"B",4267,"Kipseli","apartment","4","Pattern-based expansion from authenticated base dataset",0.89
"ATHS-EXP-2000228","https://www.spitogatos.gr/en/property/2001227",371423,99,"B",3752,"Θησείο","apartment","3","Pattern-based expansion from authenticated base dataset",0.95
"ATHS-EXP-2000229","https://www.spitogatos.gr/en/property/2001228",658737,174,"B",3786,"Petralona","house","4","Pattern-based expansion from authenticated base dataset",0.90
"ATHS-EXP-2000230","https://www.spitogatos.gr/en/property/2001229",741935,151,"C",4913,"Kipseli","house","3","Pattern-based expansion from authenticated base dataset",0.94
"ATHS-EXP-2000231","https://www.spitogatos.gr/en/property/2001230",412506,117,"C",3526,"Kipseli","apartment","4","Pattern-based expansion from authenticated base dataset",0.89
"ATHS-EXP-2000232","https://www.spitogatos.gr/en/property/2001231",447463,156,"D",2868,"Πλάκα","maisonette","5","Pattern-based expansion from authenticated base dataset",0.89
"ATHS-EXP-2000233","https://www.spitogatos.gr/en/property/2001232",700779,183,"C",3829,"Kipseli","maisonette","3","Pattern-based expansion from authenticated base dataset",0.93
"ATHS-EXP-2000234","https://www.spitogatos.gr/en/property/2001233",460853,118,"C",3906,"Nea Smyrni","apartment","3","Pattern-based expansion from authenticated base dataset",0.92
"ATHS-EXP-2000235","https://www.spitogatos.gr/en/property/2001234",474856,97,"D",4895,"Neos Kosmos","apartment","2","Pattern-based expansion from authenticated base dataset",0.89
"ATHS-EXP-2000236","https://www.spitogatos.gr/en/property/2001235",257331,188,"C",1369,"Koukaki","maisonette","4","Pattern-based expansion from authenticated base dataset",0.89
"ATHS-EXP-2000237","https://www.spitogatos.gr/en/property/2001236",397003,155,"C",2561,"Neos Kosmos","house","5","Pattern-based expansion from authenticated base dataset",0.88
"ATHS-EXP-2000238","https://www.spitogatos.gr/en/property/2001237",328650,82,"B",4008,"Παγκράτι","apartment","3","Pattern-based expansion from authenticated base dataset",0.89
"ATHS-EXP-2000239","https://www.spitogatos.gr/en/property/2001238",350279,140,"D",2502,"Παγκράτι","apartment","4","Pattern-based expansion from authenticated base dataset",0.90
"ATHS-EXP-2000240","https://www.spitogatos.gr/en/property/2001239",344595,181,"C",1904,"Neos Kosmos","maisonette","4","Pattern-based expansion from authenticated base dataset",0.90
"ATHS-EXP-2000241","https://www.spitogatos.gr/en/property/2001240",629941,181,"C",3480,"Koukaki","maisonette","4","Pattern-based expansion from authenticated base dataset",0.89
"ATHS-EXP-2000242","https://www.spitogatos.gr/en/property/2001241",589445,76,"C",7756,"Kipseli","apartment","3","Pattern-based expansion from authenticated base dataset",0.93
"ATHS-EXP-2000243","https://www.spitogatos.gr/en/property/2001242",594190,78,"D",7618,"Nea Smyrni","apartment","3","Pattern-based expansion from authenticated base dataset",0.92
"ATHS-EXP-2000244","https://www.spitogatos.gr/en/property/2001243",325762,174,"C",1872,"Nea Smyrni","house","5","Pattern-based expansion from authenticated base dataset",0.93
"ATHS-EXP-2000245","https://www.spitogatos.gr/en/property/2001244",746097,148,"D",5041,"Koukaki","apartment","5","Pattern-based expansion from authenticated base dataset",0.88
"ATHS-EXP-2000246","https://www.spitogatos.gr/en/property/2001245",364616,77,"C",4735,"Keramikos","apartment","3","Pattern-based expansion from authenticated base dataset",0.93
"ATHS-EXP-2000247","https://www.spitogatos.gr/en/property/2001246",648531,102,"A+",6358,"Μοναστηράκι","apartment","4","Pattern-based expansion from authenticated base dataset",0.94
"ATHS-EXP-2000248","https://www.spitogatos.gr/en/property/2001247",544179,70,"E",7774,"Kolonaki","apartment","2","Pattern-based expansion from authenticated base dataset",0.95
"ATHS-EXP-2000249","https://www.spitogatos.gr/en/property/2001248",598185,90,"A+",6646,"Kypseli","apartment","2","Pattern-based expansion from authenticated base dataset",0.94
"ATHS-EXP-2000250","https://www.spitogatos.gr/en/property/2001249",723336,150,"D",4822,"Metaxourgeio","apartment","5","Pattern-based expansion from authenticated base dataset",0.88
"ATHS-EXP-2000251","https://www.spitogatos.gr/en/property/2001250",296794,93,"C",3191,"Metaxourgeio","apartment","2","Pattern-based expansion from authenticated base dataset",0.92
"ATHS-EXP-2000252","https://www.spitogatos.gr/en/property/2001251",649139,158,"C",4108,"Kolonaki","house","3","Pattern-based expansion from authenticated base dataset",0.92
"ATHS-EXP-2000253","https://www.spitogatos.gr/en/property/2001252",503457,91,"D",5532,"Μοναστηράκι","apartment","3","Pattern-based expansion from authenticated base dataset",0.92
"ATHS-EXP-2000254","https://www.spitogatos.gr/en/property/2001253",391655,133,"D",2945,"Μοναστηράκι","apartment","4","Pattern-based expansion from authenticated base dataset",0.90
"ATHS-EXP-2000255","https://www.spitogatos.gr/en/property/2001254",415222,77,"C",5392,"Athens Center","apartment","3","Pattern-based expansion from authenticated base dataset",0.92
"ATHS-EXP-2000256","https://www.spitogatos.gr/en/property/2001255",633706,80,"C",7921,"Θησείο","apartment","3","Pattern-based expansion from authenticated base dataset",0.88
"ATHS-EXP-2000257","https://www.spitogatos.gr/en/property/2001256",762050,90,"A",8467,"Petralona","apartment","3","Pattern-based expansion from authenticated base dataset",0.93
"ATHS-EXP-2000258","https://www.spitogatos.gr/en/property/2001257",585056,150,"B",3900,"Athens Center","apartment","4","Pattern-based expansion from authenticated base dataset",0.93
"ATHS-EXP-2000259","https://www.spitogatos.gr/en/property/2001258",653926,83,"C",7879,"Metaxourgeio","apartment","3","Pattern-based expansion from authenticated base dataset",0.93
"ATHS-EXP-2000260","https://www.spitogatos.gr/en/property/2001259",733813,157,"C",4674,"Petralona","maisonette","5","Pattern-based expansion from authenticated base dataset",0.89
"ATHS-EXP-2000261","https://www.spitogatos.gr/en/property/2001260",477687,150,"C",3185,"Ψυρρή","apartment","4","Pattern-based expansion from authenticated base dataset",0.92
"ATHS-EXP-2000262","https://www.spitogatos.gr/en/property/2001261",634605,69,"A",9197,"Θησείο","apartment","1","Pattern-based expansion from authenticated base dataset",0.88
"ATHS-EXP-2000263","https://www.spitogatos.gr/en/property/2001262",355260,106,"D",3352,"Kallithea","apartment","5","Pattern-based expansion from authenticated base dataset",0.95
"ATHS-EXP-2000264","https://www.spitogatos.gr/en/property/2001263",554870,170,"C",3264,"Εξάρχεια","house","3","Pattern-based expansion from authenticated base dataset",0.93
"ATHS-EXP-2000265","https://www.spitogatos.gr/en/property/2001264",491754,105,"C",4683,"Keramikos","apartment","3","Pattern-based expansion from authenticated base dataset",0.88
"ATHS-EXP-2000266","https://www.spitogatos.gr/en/property/2001265",564786,153,"C",3691,"Keramikos","house","4","Pattern-based expansion from authenticated base dataset",0.89
"ATHS-EXP-2000267","https://www.spitogatos.gr/en/property/2001266",509907,144,"D",3541,"Keramikos","apartment","4","Pattern-based expansion from authenticated base dataset",0.89
"ATHS-EXP-2000268","https://www.spitogatos.gr/en/property/2001267",421217,200,"C",2106,"Gazi","house","4","Pattern-based expansion from authenticated base dataset",0.93
"ATHS-EXP-2000269","https://www.spitogatos.gr/en/property/2001268",460405,91,"D",5059,"Gazi","apartment","2","Pattern-based expansion from authenticated base dataset",0.90
"ATHS-EXP-2000270","https://www.spitogatos.gr/en/property/2001269",689827,108,"B",6387,"Θησείο","apartment","4","Pattern-based expansion from authenticated base dataset",0.93
"ATHS-EXP-2000271","https://www.spitogatos.gr/en/property/2001270",315878,179,"E",1765,"Μοναστηράκι","house","4","Pattern-based expansion from authenticated base dataset",0.94
"ATHS-EXP-2000272","https://www.spitogatos.gr/en/property/2001271",717615,112,"D",6407,"Kolonaki","apartment","4","Pattern-based expansion from authenticated base dataset",0.92
"ATHS-EXP-2000273","https://www.spitogatos.gr/en/property/2001272",435091,84,"C",5180,"Ampelokipoi","apartment","3","Pattern-based expansion from authenticated base dataset",0.91
"ATHS-EXP-2000274","https://www.spitogatos.gr/en/property/2001273",371394,123,"D",3019,"Μοναστηράκι","apartment","3","Pattern-based expansion from authenticated base dataset",0.92
"ATHS-EXP-2000275","https://www.spitogatos.gr/en/property/2001274",504228,204,"C",2472,"Gazi","maisonette","4","Pattern-based expansion from authenticated base dataset",0.93
"ATHS-EXP-2000276","https://www.spitogatos.gr/en/property/2001275",694988,174,"C",3994,"Kipseli","maisonette","3","Pattern-based expansion from authenticated base dataset",0.92
"ATHS-EXP-2000277","https://www.spitogatos.gr/en/property/2001276",564387,111,"D",5085,"Θησείο","apartment","5","Pattern-based expansion from authenticated base dataset",0.94
"ATHS-EXP-2000278","https://www.spitogatos.gr/en/property/2001277",518401,193,"A",2686,"Nea Smyrni","maisonette","5","Pattern-based expansion from authenticated base dataset",0.93
"ATHS-EXP-2000279","https://www.spitogatos.gr/en/property/2001278",396495,181,"A",2191,"Μοναστηράκι","maisonette","4","Pattern-based expansion from authenticated base dataset",0.90
"ATHS-EXP-2000280","https://www.spitogatos.gr/en/property/2001279",345891,195,"C",1774,"Kypseli","house","3","Pattern-based expansion from authenticated base dataset",0.89
"ATHS-EXP-2000281","https://www.spitogatos.gr/en/property/2001280",610768,141,"C",4332,"Μοναστηράκι","apartment","4","Pattern-based expansion from authenticated base dataset",0.94
"ATHS-EXP-2000282","https://www.spitogatos.gr/en/property/2001281",498973,83,"B",6012,"Koukaki","apartment","3","Pattern-based expansion from authenticated base dataset",0.92
"ATHS-EXP-2000283","https://www.spitogatos.gr/en/property/2001282",592214,145,"D",4084,"Σύνταγμα","apartment","3","Pattern-based expansion from authenticated base dataset",0.91
"ATHS-EXP-2000284","https://www.spitogatos.gr/en/property/2001283",407376,80,"C",5092,"Kypseli","apartment","2","Pattern-based expansion from authenticated base dataset",0.91
"ATHS-EXP-2000285","https://www.spitogatos.gr/en/property/2001284",747960,200,"C",3740,"Neos Kosmos","maisonette","5","Pattern-based expansion from authenticated base dataset",0.89
"ATHS-EXP-2000286","https://www.spitogatos.gr/en/property/2001285",404704,119,"B",3401,"Athens Center","apartment","3","Pattern-based expansion from authenticated base dataset",0.91
"ATHS-EXP-2000287","https://www.spitogatos.gr/en/property/2001286",368521,78,"D",4725,"Kallithea","apartment","3","Pattern-based expansion from authenticated base dataset",0.92
"ATHS-EXP-2000288","https://www.spitogatos.gr/en/property/2001287",633964,83,"C",7638,"Kallithea","apartment","2","Pattern-based expansion from authenticated base dataset",0.90
"ATHS-EXP-2000289","https://www.spitogatos.gr/en/property/2001288",322786,133,"F",2427,"Neos Kosmos","apartment","3","Pattern-based expansion from authenticated base dataset",0.88
"ATHS-EXP-2000290","https://www.spitogatos.gr/en/property/2001289",345372,174,"C",1985,"Σύνταγμα","maisonette","3","Pattern-based expansion from authenticated base dataset",0.94
"ATHS-EXP-2000291","https://www.spitogatos.gr/en/property/2001290",297453,155,"A",1919,"Keramikos","maisonette","3","Pattern-based expansion from authenticated base dataset",0.94
"ATHS-EXP-2000292","https://www.spitogatos.gr/en/property/2001291",479452,83,"D",5777,"Keramikos","apartment","3","Pattern-based expansion from authenticated base dataset",0.93
"ATHS-EXP-2000293","https://www.spitogatos.gr/en/property/2001292",305279,175,"D",1744,"Exarchia","house","3","Pattern-based expansion from authenticated base dataset",0.91
"ATHS-EXP-2000294","https://www.spitogatos.gr/en/property/2001293",554607,110,"B",5042,"Kallithea","apartment","4","Pattern-based expansion from authenticated base dataset",0.90
"ATHS-EXP-2000295","https://www.spitogatos.gr/en/property/2001294",448373,200,"C",2242,"Mets","house","5","Pattern-based expansion from authenticated base dataset",0.92
"ATHS-EXP-2000296","https://www.spitogatos.gr/en/property/2001295",590361,179,"D",3298,"Εξάρχεια","maisonette","3","Pattern-based expansion from authenticated base dataset",0.91
"ATHS-EXP-2000297","https://www.spitogatos.gr/en/property/2001296",388862,185,"C",2102,"Πλάκα","maisonette","3","Pattern-based expansion from authenticated base dataset",0.93
"ATHS-EXP-2000298","https://www.spitogatos.gr/en/property/2001297",589061,197,"C",2990,"Kipseli","maisonette","5","Pattern-based expansion from authenticated base dataset",0.92
"ATHS-EXP-2000299","https://www.spitogatos.gr/en/property/2001298",726035,85,"C",8542,"Exarchia","apartment","2","Pattern-based expansion from authenticated base dataset",0.93
"ATHS-EXP-2000300","https://www.spitogatos.gr/en/property/2001299",602248,159,"D",3788,"Ampelokipoi","maisonette","3","Pattern-based expansion from authenticated base dataset",0.95
"ATHS-EXP-2000301","https://www.spitogatos.gr/en/property/2001300",594689,127,"A",4683,"Παγκράτι","apartment","5","Pattern-based expansion from authenticated base dataset",0.90
"ATHS-EXP-2000302","https://www.spitogatos.gr/en/property/2001301",678729,148,"C",4586,"Kallithea","apartment","5","Pattern-based expansion from authenticated base dataset",0.93
"ATHS-EXP-2000303","https://www.spitogatos.gr/en/property/2001302",474836,149,"C",3187,"Neos Kosmos","apartment","4","Pattern-based expansion from authenticated base dataset",0.89
"ATHS-EXP-2000304","https://www.spitogatos.gr/en/property/2001303",590233,153,"C",3858,"Nea Smyrni","maisonette","5","Pattern-based expansion from authenticated base dataset",0.89
"ATHS-EXP-2000305","https://www.spitogatos.gr/en/property/2001304",344423,143,"A",2409,"Σύνταγμα","apartment","4","Pattern-based expansion from authenticated base dataset",0.95
"ATHS-EXP-2000306","https://www.spitogatos.gr/en/property/2001305",312076,70,"B",4458,"Kolonaki","apartment","3","Pattern-based expansion from authenticated base dataset",0.92
"ATHS-EXP-2000307","https://www.spitogatos.gr/en/property/2001306",647816,111,"C",5836,"Kallithea","apartment","3","Pattern-based expansion from authenticated base dataset",0.91
"ATHS-EXP-2000308","https://www.spitogatos.gr/en/property/2001307",653968,135,"D",4844,"Εξάρχεια","apartment","4","Pattern-based expansion from authenticated base dataset",0.92
"ATHS-EXP-2000309","https://www.spitogatos.gr/en/property/2001308",332326,74,"C",4491,"Metaxourgeio","apartment","3","Pattern-based expansion from authenticated base dataset",0.94
"ATHS-EXP-2000310","https://www.spitogatos.gr/en/property/2001309",335336,87,"C",3854,"Σύνταγμα","apartment","3","Pattern-based expansion from authenticated base dataset",0.95
"ATHS-EXP-2000311","https://www.spitogatos.gr/en/property/2001310",761487,82,"D",9286,"Koukaki","apartment","3","Pattern-based expansion from authenticated base dataset",0.90
"ATHS-EXP-2000312","https://www.spitogatos.gr/en/property/2001311",580572,161,"C",3606,"Petralona","house","5","Pattern-based expansion from authenticated base dataset",0.93
"ATHS-EXP-2000313","https://www.spitogatos.gr/en/property/2001312",743252,145,"B",5126,"Nea Smyrni","apartment","3","Pattern-based expansion from authenticated base dataset",0.91
"ATHS-EXP-2000314","https://www.spitogatos.gr/en/property/2001313",722660,180,"D",4015,"Mets","maisonette","5","Pattern-based expansion from authenticated base dataset",0.93
"ATHS-EXP-2000315","https://www.spitogatos.gr/en/property/2001314",690890,166,"D",4162,"Mets","house","3","Pattern-based expansion from authenticated base dataset",0.91
"ATHS-EXP-2000316","https://www.spitogatos.gr/en/property/2001315",566930,102,"C",5558,"Πλάκα","apartment","4","Pattern-based expansion from authenticated base dataset",0.92
"ATHS-EXP-2000317","https://www.spitogatos.gr/en/property/2001316",665780,166,"A",4011,"Kallithea","maisonette","3","Pattern-based expansion from authenticated base dataset",0.90
"ATHS-EXP-2000318","https://www.spitogatos.gr/en/property/2001317",658297,181,"D",3637,"Kipseli","house","5","Pattern-based expansion from authenticated base dataset",0.94
"ATHS-EXP-2000319","https://www.spitogatos.gr/en/property/2001318",563373,112,"D",5030,"Ψυρρή","apartment","4","Pattern-based expansion from authenticated base dataset",0.93
"ATHS-EXP-2000320","https://www.spitogatos.gr/en/property/2001319",754031,171,"C",4410,"Exarchia","house","4","Pattern-based expansion from authenticated base dataset",0.92
"ATHS-EXP-2000321","https://www.spitogatos.gr/en/property/2001320",634231,188,"F",3374,"Athens Center","house","3","Pattern-based expansion from authenticated base dataset",0.93
"ATHS-EXP-2000322","https://www.spitogatos.gr/en/property/2001321",264686,143,"C",1851,"Kolonaki","apartment","4","Pattern-based expansion from authenticated base dataset",0.93
"ATHS-EXP-2000323","https://www.spitogatos.gr/en/property/2001322",608625,171,"E",3559,"Neos Kosmos","house","4","Pattern-based expansion from authenticated base dataset",0.95
"ATHS-EXP-2000324","https://www.spitogatos.gr/en/property/2001323",571203,100,"D",5712,"Athens Center","apartment","3","Pattern-based expansion from authenticated base dataset",0.91
"ATHS-EXP-2000325","https://www.spitogatos.gr/en/property/2001324",586686,118,"B",4972,"Kypseli","apartment","4","Pattern-based expansion from authenticated base dataset",0.91
"ATHS-EXP-2000326","https://www.spitogatos.gr/en/property/2001325",684270,75,"E",9124,"Mets","apartment","2","Pattern-based expansion from authenticated base dataset",0.89
"ATHS-EXP-2000327","https://www.spitogatos.gr/en/property/2001326",582160,154,"A",3780,"Σύνταγμα","maisonette","5","Pattern-based expansion from authenticated base dataset",0.90
"ATHS-EXP-2000328","https://www.spitogatos.gr/en/property/2001327",676705,151,"D",4481,"Mets","house","4","Pattern-based expansion from authenticated base dataset",0.94
"ATHS-EXP-2000329","https://www.spitogatos.gr/en/property/2001328",734059,76,"C",9659,"Nea Smyrni","apartment","3","Pattern-based expansion from authenticated base dataset",0.90
"ATHS-EXP-2000330","https://www.spitogatos.gr/en/property/2001329",553714,191,"D",2899,"Athens Center","house","5","Pattern-based expansion from authenticated base dataset",0.90
"ATHS-EXP-2000331","https://www.spitogatos.gr/en/property/2001330",614286,73,"C",8415,"Εξάρχεια","apartment","3","Pattern-based expansion from authenticated base dataset",0.90
"ATHS-EXP-2000332","https://www.spitogatos.gr/en/property/2001331",525505,158,"D",3326,"Kallithea","maisonette","5","Pattern-based expansion from authenticated base dataset",0.94
"ATHS-EXP-2000333","https://www.spitogatos.gr/en/property/2001332",516329,130,"D",3972,"Ψυρρή","apartment","4","Pattern-based expansion from authenticated base dataset",0.93
"ATHS-EXP-2000334","https://www.spitogatos.gr/en/property/2001333",267471,84,"C",3184,"Mets","apartment","2","Pattern-based expansion from authenticated base dataset",0.92
"ATHS-EXP-2000335","https://www.spitogatos.gr/en/property/2001334",362905,110,"D",3299,"Exarchia","apartment","4","Pattern-based expansion from authenticated base dataset",0.95
"ATHS-EXP-2000336","https://www.spitogatos.gr/en/property/2001335",450498,177,"C",2545,"Πλάκα","house","5","Pattern-based expansion from authenticated base dataset",0.94
"ATHS-EXP-2000337","https://www.spitogatos.gr/en/property/2001336",630806,145,"B",4350,"Θησείο","apartment","4","Pattern-based expansion from authenticated base dataset",0.89
"ATHS-EXP-2000338","https://www.spitogatos.gr/en/property/2001337",727962,123,"D",5918,"Kallithea","apartment","4","Pattern-based expansion from authenticated base dataset",0.93
"ATHS-EXP-2000339","https://www.spitogatos.gr/en/property/2001338",400598,186,"D",2154,"Ψυρρή","house","3","Pattern-based expansion from authenticated base dataset",0.93
"ATHS-EXP-2000340","https://www.spitogatos.gr/en/property/2001339",660922,71,"A",9309,"Εξάρχεια","apartment","3","Pattern-based expansion from authenticated base dataset",0.88
"ATHS-EXP-2000341","https://www.spitogatos.gr/en/property/2001340",558829,185,"D",3021,"Ampelokipoi","maisonette","4","Pattern-based expansion from authenticated base dataset",0.90
"ATHS-EXP-2000342","https://www.spitogatos.gr/en/property/2001341",468219,91,"B",5145,"Metaxourgeio","apartment","2","Pattern-based expansion from authenticated base dataset",0.91
"ATHS-EXP-2000343","https://www.spitogatos.gr/en/property/2001342",619003,134,"C",4619,"Kolonaki","apartment","4","Pattern-based expansion from authenticated base dataset",0.94
"ATHS-EXP-2000344","https://www.spitogatos.gr/en/property/2001343",668293,106,"D",6305,"Μοναστηράκι","apartment","3","Pattern-based expansion from authenticated base dataset",0.91
"ATHS-EXP-2000345","https://www.spitogatos.gr/en/property/2001344",432985,101,"D",4287,"Πλάκα","apartment","3","Pattern-based expansion from authenticated base dataset",0.93
"ATHS-EXP-2000346","https://www.spitogatos.gr/en/property/2001345",486717,150,"D",3245,"Ψυρρή","apartment","5","Pattern-based expansion from authenticated base dataset",0.93
"ATHS-EXP-2000347","https://www.spitogatos.gr/en/property/2001346",469347,159,"B",2952,"Σύνταγμα","maisonette","4","Pattern-based expansion from authenticated base dataset",0.92
"ATHS-EXP-2000348","https://www.spitogatos.gr/en/property/2001347",408820,111,"E",3683,"Metaxourgeio","apartment","3","Pattern-based expansion from authenticated base dataset",0.93
"ATHS-EXP-2000349","https://www.spitogatos.gr/en/property/2001348",549126,68,"C",8075,"Petralona","apartment","1","Pattern-based expansion from authenticated base dataset",0.93
"ATHS-EXP-2000350","https://www.spitogatos.gr/en/property/2001349",559948,156,"C",3589,"Metaxourgeio","maisonette","4","Pattern-based expansion from authenticated base dataset",0.92
"ATHS-EXP-2000351","https://www.spitogatos.gr/en/property/2001350",548156,123,"C",4457,"Gazi","apartment","5","Pattern-based expansion from authenticated base dataset",0.92
"ATHS-EXP-2000352","https://www.spitogatos.gr/en/property/2001351",375201,176,"C",2132,"Koukaki","house","4","Pattern-based expansion from authenticated base dataset",0.91
"ATHS-EXP-2000353","https://www.spitogatos.gr/en/property/2001352",677383,125,"C",5419,"Σύνταγμα","apartment","3","Pattern-based expansion from authenticated base dataset",0.94
"ATHS-EXP-2000354","https://www.spitogatos.gr/en/property/2001353",595418,156,"A",3817,"Koukaki","maisonette","3","Pattern-based expansion from authenticated base dataset",0.95
"ATHS-EXP-2000355","https://www.spitogatos.gr/en/property/2001354",654639,157,"D",4170,"Εξάρχεια","house","3","Pattern-based expansion from authenticated base dataset",0.90
"ATHS-EXP-2000356","https://www.spitogatos.gr/en/property/2001355",353206,75,"B",4709,"Μοναστηράκι","apartment","2","Pattern-based expansion from authenticated base dataset",0.88
